"arc_length","T"
12.525,52.356177827879008646
12.55,52.355262230276913726
12.575,52.354345173190829144
12.6,52.353426589229073329
12.625,52.352506551082697683
12.65,52.351585026300107018
12.675,52.350661982294852237
12.7,52.349737492090774538
12.725,52.348811487792183073
12.75,52.347884042719506681
12.775,52.346955124202004583
12.8,52.346024699435751870
12.825,52.345092842072375561
12.85,52.344159483718989634
12.875,52.343224698322067923
12.9,52.342288452996079684
12.925,52.341350714723922977
12.95,52.340411557781777674
12.975,52.339470913286469056
13,52.338528855807297191
13.025,52.337585352248247261
13.05,52.336640369383665927
13.075,52.335693982110754519
13.1,52.334746121063396629
13.125,52.333796861430151637
13.15,52.332846169909281286
13.175,52.331894013071035943
13.2,52.330940466430391211
13.225,52.329985460145536535
13.25,52.329029070020879999
13.275,52.328071262553599752
13.3,52.327112004114759714
13.325,52.326151370833478893
13.35,52.325189292399905128
13.375,52.324225845230806442
13.4,52.323260995627094871
13.425,52.322294709765536425
13.45,52.321327064385911854
13.475,52.320357988718093623
13.5,52.319387559787628561
13.525,52.318415743704186127
13.55,52.317442506455307694
13.575,52.316467925387840410
13.6,52.315491929279389183
13.625,52.314514595760591931
13.65,52.313535890755147761
13.675,52.312555780066496425
13.7,52.311574341644849540
13.725,52.310591503823907544
13.75,52.309607344835683307
13.775,52.308621830423128074
13.8,52.307634926211065363
13.825,52.306646710749411966
13.85,52.305657111936291415
13.875,52.304666208601453548
13.9,52.303673966312594246
13.925,52.302680350521448815
13.95,52.301685440373752556
13.975,52.300689163340983612
14,52.299691598846614227
14.025,52.298692712288861628
14.05,52.297692468952135414
14.075,52.296690948574131141
14.1,52.295688078208648619
14.125,52.294683937869059775
14.15,52.293678492789922529
14.175,52.292671708094140115
14.2,52.291663664107545628
14.225,52.290654287475518913
14.25,52.289643658797423598
14.275,52.288631743150133957
14.3,52.287618505501292532
14.325,52.286604026760784336
14.35,52.285588233175161577
14.375,52.284571205925743698
14.4,52.283552909937981212
14.425,52.282533310030494533
14.45,52.281512487693291291
14.475,52.280490368783929966
14.5,52.279467035061607305
14.525,52.278442451306830208
14.55,52.277416582195705530
14.575,52.276389509794206845
14.6,52.275361159581088089
14.625,52.274331613889266634
14.65,52.273300837360963556
14.675,52.272268794536593361
14.7,52.271235568053903364
14.725,52.270201083022485022
14.75,52.269165422347178662
14.775,52.268128550538555999
14.8,52.267090432004458478
14.825,52.266051149951891830
14.85,52.265010629135346676
14.875,52.263968953022875041
14.9,52.262926086000454973
14.925,52.261881992357601234
14.95,52.260836755862868586
