"arc_length","N"
14.175,0.102750912402280
14.2,0.102713814635165
14.225,0.102676616376271
14.25,0.102639320200901
14.275,0.102601924423606
14.3,0.102564427347477
14.325,0.102526831562841
14.35,0.102489133930810
14.375,0.102451337056852
14.4,0.102413439228441
14.425,0.102375438721398
14.45,0.102337338156293
14.475,0.102299134347516
14.5,0.102260829930899
14.525,0.102222423166260
14.55,0.102183912301553
14.575,0.102145299987789
14.6,0.102106582991770
14.625,0.102067763979889
14.65,0.102028841183690
14.675,0.101989812822674
14.7,0.101950681578836
14.725,0.101911444184981
14.75,0.101872103273628
14.775,0.101832657146311
14.8,0.101793103944463
14.825,0.101753446364296
14.85,0.101713681084329
14.875,0.101673810841532
14.9,0.101633833810991
14.925,0.101593748151463
14.95,0.101553556604218
14.975,0.101513255786513
15,0.101472848457366
15.025,0.101432332759896
15.05,0.101391706824564
15.075,0.101350973426372
15.1,0.101310129132535
15.125,0.101269176733640
15.15,0.101228114341454
15.175,0.101186940054713
15.2,0.101145656679444
15.225,0.101104260730207
15.25,0.101062755029063
15.275,0.101021137656072
15.3,0.100979406678025
15.325,0.100937564932570
15.35,0.100895608880725
15.375,0.100853541376252
15.4,0.100811360466660
15.425,0.100769064185914
15.45,0.100726655403384
15.475,0.100684130525344
15.5,0.100641492437403
15.525,0.100598739153675
15.55,0.100555868674454
15.575,0.100512883901001
15.6,0.100469781183653
15.625,0.100426563440029
15.65,0.100383228649978
15.675,0.100339774779232
15.7,0.100296204761100
15.725,0.100252514888721
15.75,0.100208708111876
15.775,0.100164782375227
15.8,0.100120735609009
15.825,0.100076570778723
15.85,0.100032284118991
15.875,0.099987878611901
15.9,0.099943352165956
15.925,0.099898702674914
15.95,0.099853933136598
15.975,0.099809039725738
16,0.099764025456859
16.025,0.099718888201286
16.05,0.099673627542792
16.075,0.099628239593961
16.1,0.099582730856071
16.125,0.099537097443371
16.15,0.099491338924038
16.175,0.099445454867040
16.2,0.099399441322191
16.225,0.099353304871098
16.25,0.099307041565081
16.275,0.099260650956865
16.3,0.099214132599885
16.325,0.099167482479604
16.35,0.099120707258882
16.375,0.099073802924514
16.4,0.099026769013005
16.425,0.098979605061475
16.45,0.098932306989378
16.475,0.098884881541763
16.5,0.098837324639226
16.525,0.098789635801225
16.55,0.098741814547743
16.575,0.098693856730473
16.6,0.098645769177618
16.625,0.098597547741764
16.65,0.098549191924495
16.675,0.098500701227767
16.7,0.098452071433663
16.725,0.098403309454459
16.75,0.098354411072980
16.775,0.098305375771911
16.8,0.098256203034230
16.825,0.098206888570517
16.85,0.098157439378105
16.875,0.098107851168044
16.9,0.098058123403156
16.925,0.098008255546431
16.95,0.097958243234894
16.975,0.097908093551901
17,0.097857802134679
17.025,0.097807368425116
17.05,0.097756791865132
17.075,0.097706068016044
17.1,0.097655204048206
17.125,0.097604195522844
17.15,0.097553041859769
17.175,0.097501742478666
17.2,0.097450292862877
17.225,0.097398700270728
17.25,0.097346960185151
17.275,0.097295072002644
17.3,0.097243035119414
17.325,0.097190844938427
17.35,0.097138508806957
17.375,0.097086022127212
17.4,0.097033384271055
17.425,0.096980594609875
17.45,0.096927648463725
17.475,0.096874553269793
17.5,0.096821304346997
17.525,0.096767901041138
17.55,0.096714342697349
17.575,0.096660624550080
17.6,0.096606754127397
17.625,0.096552726662195
17.65,0.096498541472689
17.675,0.096444197876201
17.7,0.096389691018725
17.725,0.096335028520153
17.75,0.096280205524469
17.775,0.096225221320645
17.8,0.096170075196524
17.825,0.096114762206612
17.85,0.096059290063559
17.875,0.096003653819359
17.9,0.095947852731963
17.925,0.095891886057933
17.95,0.095835748757054
17.975,0.095779448635651
18,0.095722980650452
18.025,0.095666344026462
18.05,0.095609537987011
18.075,0.095552557393765
18.1,0.095495410147477
18.125,0.095438091106256
18.15,0.095380599460069
18.175,0.095322934396843
18.2,0.095265090676390
18.225,0.095207076295002
18.25,0.095148886008187
18.275,0.095090518968632
18.3,0.095031974326685
18.325,0.094973246736420
18.35,0.094914344290302
18.375,0.094855261637364
18.4,0.094795997890565
18.425,0.094736552160142
18.45,0.094676918990248
18.475,0.094617106570285
18.5,0.094557109438558
18.525,0.094496926665627
18.55,0.094436557318912
18.575,0.094375995828149
18.6,0.094315250480347
18.625,0.094254315698513
18.65,0.094193190507912
18.675,0.094131873930208
18.7,0.094070360275897
18.725,0.094008657930190
18.75,0.093946761195875
18.775,0.093884669049768
18.8,0.093822380464566
18.825,0.093759889626341
18.85,0.093697205018992
18.875,0.093634320819808
18.9,0.093571235953698
18.925,0.093507949340889
18.95,0.093444455037444
18.975,0.093380761626322
19,0.093316863153608
19.025,0.093252758488531
19.05,0.093188446495010
19.075,0.093123921093067
19.1,0.093059190964953
19.125,0.092994250019392
19.15,0.092929097065790
19.175,0.092863730907548
19.2,0.092798145322129
19.225,0.092732349091137
19.25,0.092666335979267
19.275,0.092600104731564
19.3,0.092533654086333
19.325,0.092466977671175
19.35,0.092400084367206
19.375,0.092332967787813
19.4,0.092265626608536
19.425,0.092198059497400
19.45,0.092130259924984
19.475,0.092062236870989
19.5,0.091993983789709
19.525,0.091925499281899
19.55,0.091856781939711
19.575,0.091787825068010
19.6,0.091718637744682
19.625,0.091649213256338
19.65,0.091579550122750
19.675,0.091509646854003
19.7,0.091439496580188
19.725,0.091369108476414
19.75,0.091298475652232
19.775,0.091227596539649
19.8,0.091156469559785
19.825,0.091085087657977
19.85,0.091013460105203
19.875,0.090941579823711
19.9,0.090869445150236
19.925,0.090797054409270
19.95,0.090724400350461
19.975,0.090651492338836
20,0.090578323098085
20.025,0.090504890861302
20.05,0.090431193847823
20.075,0.090357224599574
20.1,0.090282992573272
20.125,0.090208490281657
20.15,0.090133715844849
20.175,0.090058667367488
20.2,0.089983337170515
20.225,0.089907734799338
20.25,0.089831852542062
20.275,0.089755688395372
20.3,0.089679240338624
20.325,0.089602500456863
20.35,0.089525478380521
20.375,0.089448166158151
20.4,0.089370561651092
20.425,0.089292662701119
20.45,0.089214461141615
20.475,0.089135966683266
20.5,0.089057171117763
20.525,0.088978072158197
20.55,0.088898667495536
20.575,0.088818948693011
20.6,0.088738925535759
20.625,0.088658589540017
20.65,0.088577938255518
20.675,0.088496969206971
20.7,0.088415673667086
20.725,0.088334061488149
20.75,0.088252123889274
20.775,0.088169858238307
20.8,0.088087261867961
20.825,0.088004325611621
20.85,0.087921063260309
20.875,0.087837455200905
20.9,0.087753505473426
20.925,0.087669216012941
20.95,0.087584573155415
20.975,0.087499584267953
21,0.087414240388227
21.025,0.087328539492445
21.05,0.087242480584400
21.075,0.087156052579124
21.1,0.087069264967262
21.125,0.086982108078136
21.15,0.086894578713526
21.175,0.086806673496330
21.2,0.086718382222151
21.225,0.086629714893803
21.25,0.086540661303754
21.275,0.086451217918021
21.3,0.086361381145136
21.325,0.086271140412015
21.35,0.086180505733657
21.375,0.086089466412901
21.4,0.085998018552852
21.425,0.085906158205843
21.45,0.085813874301311
21.475,0.085721176836398
21.5,0.085628054631208
21.525,0.085534503454630
21.55,0.085440519013621
21.575,0.085346089713744
21.6,0.085251225506206
21.625,0.085155914662248
21.65,0.085060152553286
21.675,0.084963934479101
21.7,0.084867248254877
21.725,0.084770103748667
21.75,0.084672488622340
21.775,0.084574397798098
21.8,0.084475826115717
21.825,0.084376760735635
21.85,0.084277211403692
21.875,0.084177165101789
21.9,0.084076616240490
21.925,0.083975559133370
21.95,0.083873980206313
21.975,0.083771889032018
22,0.083669271830077
22.025,0.083566122420986
22.05,0.083462434513171
22.075,0.083358193705729
22.1,0.083253409335998
22.125,0.083148066760772
22.15,0.083042159119803
22.175,0.082935679421520
22.2,0.082828612326701
22.225,0.082720966860195
22.25,0.082612727397531
22.275,0.082503886287287
22.3,0.082394435722984
22.325,0.082284359293330
22.35,0.082173665614123
22.375,0.082062337936259
22.4,0.081950367682375
22.425,0.081837746090697
22.45,0.081724455514964
22.475,0.081610504041804
22.5,0.081495873622945
22.525,0.081380554588068
22.55,0.081264537046840
22.575,0.081147801921225
22.6,0.081030356612733
22.625,0.080912181559004
22.65,0.080793265791672
22.675,0.080673598076172
22.7,0.080553157655237
22.725,0.080431951048974
22.75,0.080309956912722
22.775,0.080187162717650
22.8,0.080063555606784
22.825,0.079939112818635
22.85,0.079813839693660
22.875,0.079687712660863
22.9,0.079560717066532
22.925,0.079432837658870
22.95,0.079304048670569
22.975,0.079174427621742
23,0.079043806619657
23.025,0.078912128702551
23.05,0.078779505881366
23.075,0.078646164955660
23.1,0.078511850040614
23.125,0.078376102908831
23.15,0.078239360454548
23.175,0.078101744075285
23.2,0.077963132523400
23.225,0.077823412861591
23.25,0.077682503296560
23.275,0.077540389700918
23.3,0.077397081078816
23.325,0.077252571375606
23.35,0.077106872294932
23.375,0.076959947521729
23.4,0.076811762248471
23.425,0.076662278091488
23.45,0.076511445416643
23.475,0.076359251130683
23.5,0.076205649606144
23.525,0.076050607676258
23.55,0.075894092076278
23.575,0.075736056308001
23.6,0.075576488442289
23.625,0.075415338833913
23.65,0.075252569061990
23.675,0.075088142667067
23.7,0.074921888382248
23.725,0.074753970241671
23.75,0.074584021003408
23.775,0.074412567108904
23.8,0.074239336888026
23.825,0.074063945902701
23.85,0.073886298732580
23.875,0.073706429574481
23.9,0.073524402465607
23.925,0.073340217600791
23.95,0.073153789837896
23.975,0.072965032487952
24,0.072773801394844
24.025,0.072579970222443
24.05,0.072383422852788
24.075,0.072184036138280
24.1,0.071981735396077
24.125,0.071776397093715
24.15,0.071567904582552
24.175,0.071356129837168
24.2,0.071140914876497
24.225,0.070922136663376
24.25,0.070699607918491
24.275,0.070473141792601
24.3,0.070242534638031
24.325,0.070007546539772
24.35,0.069767887788043
24.375,0.069523791515332
24.4,0.069275010848914
24.425,0.069018089953916
24.45,0.068756142497155
24.475,0.068489908603679
24.5,0.068217421697264
24.525,0.067937242051623
24.55,0.067648625873768
24.575,0.067351116463826
24.6,0.067044325588195
24.625,0.066728640669284
24.65,0.066400577267615
24.675,0.066066645426281
24.7,0.065713029801808
24.725,0.065336872925012
24.75,0.064944600411578
24.775,0.064537081845277
24.8,0.064110420933448
24.825,0.063658282071697
24.85,0.063174219505676
24.875,0.062673008846825
24.9,0.062102759828584
24.925,0.061442375246829
24.95,0.060679502536313
24.975,0.059767711849511
25,0.056887272930662
