# Nnorm    = 1e+20 1/m^3
# Tnorm    = 100.0 eV
# Pnorm    = 1602.176634 Pa
# Cs0      = 69205.61141651045 m/s
# Cst      = 63102.40045929264 m/s
# Nesource = 3.1999999999999996e+22 m/s
# PeSource = 1066666.6666666667 m/s
ypos,M,Ne,Te,P,Nn,NVi,Cs
9.3125,0.32802849046435145,0.13915422014771364,0.4449278996511518,0.12382718979583245,6.875297605846534e-08,65283.1538962518,0.043059379256023364
9.4375,0.3334429881819446,0.13875735706752126,0.44476240831414965,0.12342811260131428,6.859855781175946e-08,65271.01170283368,0.043637176564880475
9.5625,0.3389121454731929,0.13835186772951666,0.44459482318415217,0.12302104834080335,6.844020100786758e-08,65258.71358437227,0.0442149723524382
9.6875,0.34443803961493236,0.13793754111075948,0.4444251534949716,0.12260582576173647,6.827778701617071e-08,65246.260130507784,0.04479276813150035
9.8125,0.3500228495257215,0.13751415634142683,0.4442534089469304,0.12218226546628003,6.811119153601509e-08,65233.65196446917,0.04537056495559561
9.9375,0.35566886411405035,0.13708148160033715,0.444079599760074,0.12175017896719134,6.794028393435252e-08,65220.889747028545,0.04594836337279026
10.0625,0.36137849439889624,0.13663927262641926,0.4439037367809875,0.1213093674198072,6.7764926474947e-08,65207.97418439867,0.04652616365027823
10.1875,0.367154287718207,0.13618727120138477,0.44372583156907713,0.1208596203259158,6.758497362760477e-08,65194.90603463255,0.047103966142020656
10.3125,0.3729989415914703,0.13572520395501678,0.4435458965267248,0.12040071453900099,6.740027158179792e-08,65181.68611725609,0.047681771601262815
10.4375,0.37891531534477035,0.13525278164802756,0.4433639449497642,0.11993241367379714,6.721065799060819e-08,65168.315317058485,0.04825958125237657
10.5625,0.3849064390274291,0.13476969878146267,0.44317999107949535,0.1194544678075098,6.70159618030993e-08,65154.7945880025,0.04883739653082042
10.6875,0.3909755217610195,0.13427563315227248,0.442994050106226,0.11896661312140604,6.681600296233242e-08,65141.12495357785,0.049415218634907714
10.8125,0.39712596228001346,0.13377024493198678,0.4428061381600342,0.11846857111810989,6.661059181200922e-08,65127.30750621753,0.0499930480745865
10.9375,0.4033613646439184,0.13325317499747535,0.44261627235552603,0.11796004719384225,6.639952810914043e-08,65113.34341068719,0.05057088445851041
11.0625,0.4096855603047616,0.1327240425505216,0.44242447083189196,0.11744072858416808,6.61825996857772e-08,65099.23390713531,0.0511487266207368
11.1875,0.41610263735560044,0.13218244252008826,0.4422307529106038,0.1169102821544425,6.595958052688021e-08,65084.98032280628,0.051726573325645474
11.3125,0.4226169694527939,0.1316279425189687,0.4420351392032128,0.11636835178880961,6.57302282155865e-08,65070.58408009864,0.052304423470310904
11.4375,0.42923323431495775,0.1310600787703384,0.4418376517996539,0.11581455489712798,6.549428343207664e-08,65056.04671056366,0.0528822742758164
